max_ch,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
2,1.0665403631080852,1.1138298494595729,0.4825608143502389,0.24855800609508202,0.1936902210175372,0.9756238088160283,0.7867488872501757,0.8722159066850614,0.3961753485474247,0.20519581813731994,0.14971458459702428,0.7483016607285164
1,1.1452442253267647,1.0503185564072377,0.4114448015393018,0.2034601708987074,0.19074358499871522,1.0539621262103394,0.8057965159346988,0.7557065733209384,0.29243838949327106,0.142608284096185,0.13212106062322848,0.7405390075362158
1,1.1516440308853955,0.9924592129012622,0.35644850854821947,0.17440799428567724,0.1857069960450878,1.0421515171085722,0.8093218568944696,0.7290029575543595,0.26463275290472005,0.12948967994917446,0.13061096611756703,0.7378829791592582
1,1.1102983281630616,0.983281400057033,0.35899162283899855,0.17451691578940304,0.1825072803746242,0.9994754146289739,0.8185865329603458,0.7082449070083764,0.25559077576134964,0.12411616845853769,0.12978574571321083,0.73394055912538
1,1.1563361734089528,0.9832290399499466,0.3565133383180878,0.1792094671999277,0.18784726168236052,1.0532411751153894,0.8393139250623254,0.7249270413966383,0.25893217591284495,0.12695050265910035,0.13663061650692634,0.7574606136159308
1,1.1512149688192965,1.0010943415368239,0.37030781704122917,0.18431144759317175,0.19992418741137757,1.06866766915675,0.805014444650853,0.6821227964870266,0.24980479884490525,0.12256006116824214,0.13222524407926559,0.728913139113815
1,0.7385934898065895,0.5769108189667785,0.23301649817778453,0.2321441556870686,3.7529304188619625e-05,1.705925480000444e-05,0.563878919747857,0.44311183424302164,0.17194479339110091,0.16945245048747434,2.3670049413973837e-05,1.1498162899642586e-05
1,1.031043742205991,0.7378021025559802,0.2736722861449014,0.1393337031906384,0.3188136055781458,9.248353013490366e-06,0.7249080365359682,0.5326689961190685,0.19952288735464352,0.09963946311077163,0.22077645011659652,6.714948582435771e-06
1,1.2044187134741722,1.0450455095452922,0.3616798369961227,0.17466790102050436,0.19151433586753927,1.0662571312580702,0.8435687379219116,0.7390611246619797,0.2562177399462062,0.12809598238067654,0.14101767931179252,0.753762971060324
1,0.7886128251998017,0.6053751180390489,0.23638706580608604,0.2345322815344629,3.1713241126632935e-06,7.358859334612808e-06,0.5763625209972232,0.44929861272823574,0.17615241049002667,0.17235244529568744,2.079613568848162e-06,6.471166995990501e-06
1,0.8538985036465518,0.691914655100602,0.2729292118371604,0.26093884645885834,2.3702083885025223e-06,8.344383855713376e-06,0.6145740094981902,0.49131892573857816,0.19401189885452375,0.1850811857671639,1.7499799627695702e-06,6.793482200300261e-06
1,1.2070791916959305,1.0203160310824781,0.37162944257697833,0.1856281620036633,0.20034302164076018,1.112905107881183,0.8749133346516118,0.748411180374857,0.2774379167611362,0.13820225253251725,0.14821106052514169,0.8047847115471981
1,1.079251106536743,0.7787303725500174,0.3062907805876636,0.15149357889465434,0.3369923707309508,1.3072820056977439e-05,0.761841611736165,0.5663694260855814,0.2187349887342394,0.10913154070971265,0.2339953520734374,8.12305449949906e-06
6,7.945338486925168e-06,5.973398415374704e-06,0.5411316564589856,0.3054986144056392,0.32198232142631233,0.9045182340724028,8.110503522400028e-06,4.384194152590392e-06,0.39137318633651397,0.21802602819872485,0.21754666334980455,0.6171437202022507
1,1.2424759763010147,1.0951697222718466,0.3774556884685284,0.1844591798569246,0.20128816259761126,1.111863182288969,0.8426260298441275,0.7350707518508447,0.2557225676747891,0.1255268556731832,0.13572656969870647,0.7590046271473037
1,1.1766135720599482,1.0648627746198738,0.3916134271671057,0.19705088197163287,0.211842859987395,1.0786152583097606,0.8378757932244314,0.7340362690841018,0.26791484296425844,0.13422737165412216,0.1457401953870033,0.7563292322591945
6,0.5765168276510245,0.8643211184985031,1.45170939408809e-05,1.6716836238338023e-06,0.4348011919061494,1.371507742735165,0.38258306570302014,0.5942852634560443,7.88726049769677e-06,1.0845313923147787e-06,0.3046316382786166,0.9412214200861868
1,0.8052061813233434,0.608848082243377,0.25304518857096614,0.2548071873063136,3.5751021020700976e-06,1.4784178059405525e-05,0.5631055613309222,0.4388675656864974,0.17446164717606544,0.17295752297749115,5.3463875156407795e-06,8.04258495415961e-06
1,1.0951243315872987,0.9428522922001771,0.34534244920454243,0.17761926622651053,0.19400013286226725,1.0151713906801405,0.7917154484265388,0.693075175568266,0.25321012768238577,0.12736123983478817,0.13751989334211948,0.721301324279951
1,0.7633375298175258,0.6057297996535541,0.23969841045084997,0.2291132209414888,2.2795070325872903e-06,8.823672490689043e-06,0.5284111421105518,0.41710741079821495,0.16732659026820593,0.16280623354730492,1.7854316860279631e-06,7.5457079125330255e-06
1,0.7394648670386418,0.5867287039508498,0.2288198970880072,0.22404905537811773,2.6387789452564695e-06,9.837714108487337e-06,0.5165708192639668,0.41534626969347305,0.160895846221663,0.16032642532941763,1.8173607986462932e-06,1.1851926346120107e-05
6,1.0896988942273121e-05,9.43588248293497e-06,0.5600129046317693,0.29513009145989966,0.28042971343114664,0.7334302792647288,8.270544821049695e-06,5.42339015725778e-06,0.3687676834660318,0.19277151315113866,0.18303582060610876,0.480587902812427
1,0.7171869024634654,0.5336241128884994,0.21227766413701427,0.22815247277513215,3.5450465708423655e-06,1.707772272041133e-05,0.5261990469790638,0.41155577708732627,0.16611035400510898,0.16919379784790722,2.8278839483509104e-06,1.1425864593164672e-05
6,1.0608491936289583e-05,1.3514536611813927e-05,0.49352274907403976,0.24677097175259816,0.22425972577329473,0.5909997486629619,9.745353374759177e-06,9.339451513987265e-06,0.3435640866251607,0.17978656511207405,0.1675921581795156,0.4426783095013049
