,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
mean,0.5592710577586179,0.5909765308295412,0.3383096242672732,0.24087122200036892,0.26230387267106475,0.8361588044979256,0.39361192475696394,0.41446796748283093,0.23830081553012453,0.17000805145894488,0.18458552843519435,0.5907676270993076
std,0.35808478247941017,0.4016010812927867,0.17701709535431537,0.10840275446854315,0.1928580880287045,0.6261209856479417,0.23750039688105473,0.26247035504837896,0.11945488966011546,0.07478585151105142,0.1343255092476714,0.4359780183809826
min,6.526376150878553e-06,4.99164402774493e-06,2.6317490917791103e-06,1.5607759579353e-06,2.1618142927965514e-06,6.629784978826627e-06,4.553090427806581e-06,3.563492045941099e-06,2.0190190032521978e-06,1.3264525984498384e-06,1.5614132671810886e-06,4.090009963919354e-06
25%,0.4643488163268755,0.4263174394172169,0.25913693124152287,0.22066502855958658,7.87895723180104e-06,1.4714638240202874e-05,0.3316235679550855,0.3054040540044638,0.1861703477409953,0.1575380835862199,5.491476707564556e-06,1.142640462576457e-05
50%,0.5222426522501011,0.4978979896319413,0.2925474348617543,0.24066972257465952,0.3396715631200866,1.0680788210344518,0.3692225074192461,0.3491731674365565,0.20768462656314085,0.17118343742784847,0.23906807984208556,0.7535644790509589
75%,0.6192252236404152,0.7860086547053211,0.4339180452066555,0.26517910146898155,0.36932405436362825,1.1623711923786118,0.4347265929898214,0.5497343670074647,0.3041346403405652,0.18652684280101425,0.2612145169134949,0.8194241519870721
max,5.204564424827972,5.9685888338226105,2.5520062415186286,1.5170472570205218,1.881590694947622,6.331977282849635,3.051723586234984,3.4739746621052032,1.669979403788811,1.0309855980603861,1.2349565849561779,3.962637988649063
