,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
mean,77.47879489005882,77.74215211558021,130.1026191584702,172.86806764357732,144.52886280873355,101.32958451602062,54.83820513786186,55.01879732025824,92.07154415109063,122.33015340839282,102.27750289230569,71.72085440274543
std,3.276602786566121,3.262505372640327,4.5632431596326155,3.2129126411014104,3.9806789493823165,4.307474160233506,2.094407487069118,2.080902531884549,2.7518209784846577,1.5124243553256487,2.2068384335429494,2.75655040045519
min,71.92168598550033,72.23686498293975,121.7386971110618,166.31512793421064,136.9509486331344,94.10280810196105,51.51690682628288,51.74740615992519,87.51805496054172,119.43445712718639,98.46729887720262,67.42837045340171
25%,75.19401727837312,75.51614644264328,126.58990263235582,170.35936935489985,141.5774885170671,98.41062173489107,52.871328288773455,53.05229360687085,89.65967510946606,120.97790702624651,100.56584194748756,69.10416159989204
50%,77.51868388302736,77.66366843316493,130.1243120244685,173.27860292746135,144.58040760067297,101.25550636470284,54.61857681732366,54.786695531311764,91.97198151529373,122.44658033506849,102.31869572254789,71.34953497670273
75%,79.91032093129321,80.02422374686977,132.8834519875738,175.21663284779953,147.80999837875734,104.66905339212231,56.847581313519626,57.04679022977099,94.58374745219339,123.3695055572268,104.18596745906049,74.35775862509917
max,83.66562844118582,84.03474251499395,138.80845783682435,179.19215089622256,152.6433891893636,109.62468400719699,58.476111413959444,58.73743358012674,96.80921124877004,125.30300598726099,106.46363983008203,76.53069787245211
