,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
mean,26.364804507047985,11.571957255511407,6.37432400438588,5.361095262114188,7.794292298180681,15.868740089061362,18.65521245785717,8.189808352133,4.5130815029768545,3.796764501609378,5.516871106068261,11.229789048320873
std,0.7739606473507815,0.28939302379000237,0.22462154434291653,0.17818058905262937,0.24349395372834462,0.5581517706512853,0.43814696750572807,0.14021190132745634,0.1386330706818733,0.10790563062182432,0.13830285239104573,0.33998153390439373
min,24.895435180120245,10.955550927410854,5.992829510673327,5.030629635372568,7.2884076639488775,14.679682846939608,17.925399061603677,7.865357898349914,4.296675975401295,3.6136919599962245,5.256715642403935,10.564919915492352
25%,25.80362710615556,11.38271957403626,6.181604511285176,5.219089290770919,7.633749977101852,15.407330204097367,18.315660229710318,8.079084586607404,4.4199091896565825,3.718090841883014,5.417270013509271,10.937872516620338
50%,26.372234578546873,11.523722048610956,6.355406017139725,5.354605071632202,7.795686914840675,15.85395173147816,18.572378467218307,8.200523874210127,4.467052465778128,3.7722446502318903,5.509738844140987,11.20595530077829
75%,26.990441824947176,11.856670969395143,6.500486838006752,5.477550470446252,7.948346871263859,16.2300646635779,18.99805615774956,8.29292088561719,4.636881238802485,3.8799086317653004,5.628196953240847,11.523183295341283
max,27.969948612691976,12.07812386678084,6.961144884177739,5.861795695618238,8.308867138926818,16.970771578687973,19.54970619516367,8.443703809056137,4.996987601095445,4.207108660301934,5.830664745079387,11.83236005629895
