max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
1.161,-1.216,-0.055,2.377,0.966,-1.036,-0.07,2.002,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.753,-0.81,-0.057,1.563,0.82,-0.841,-0.021,1.661
0.71,-0.896,-0.186,1.606,0.762,-0.86,-0.098,1.622,1.036,-1.174,-0.138,2.21,1.386,-1.361,0.025,2.747,1.181,-1.248,-0.067,2.429,0.964,-1.002,-0.038,1.966
1.15,-1.174,-0.024,2.324,0.94,-0.918,0.022,1.858,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.752,-0.764,-0.012,1.516,0.784,-0.825,-0.041,1.609
1.158,-1.088,0.07,2.246,1.407,-1.373,0.034,2.78,1.29,-1.181,0.109,2.471,1.01,-0.968,0.042,1.978,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.678,-0.851,-0.173,1.529,0.797,-0.821,-0.024,1.618,1.032,-1.072,-0.04,2.104,1.346,-1.403,-0.057,2.749
1.06,-1.02,0.04,2.08,1.369,-1.352,0.017,2.721,1.196,-1.248,-0.052,2.444,1.026,-1.004,0.022,2.03,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.804,-0.768,0.036,1.572,0.784,-0.814,-0.03,1.598,1.058,-1.072,-0.014,2.13,1.372,-1.344,0.028,2.716,1.272,-1.152,0.12,2.424,1.04,-0.975,0.065,2.015
0.728,-0.788,-0.06,1.516,0.781,-0.788,-0.007,1.569,1.004,-1.042,-0.038,2.046,1.349,-1.315,0.034,2.664,1.194,-1.188,0.006,2.382,0.99,-0.995,-0.005,1.985
1.23,-1.161,0.069,2.391,1.03,-0.981,0.049,2.011,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.763,-0.703,0.06,1.466,0.822,-0.858,-0.036,1.68
1.07,-1.112,-0.042,2.182,1.391,-1.378,0.013,2.769,1.168,-1.188,-0.02,2.356,0.96,-1.012,-0.052,1.972,-0.001,-0.004,-0.005,0.003,0.001,-0.003,-0.002,0.004
1.131,-1.178,-0.047,2.309,1.42,-1.438,-0.018,2.858,1.278,-1.151,0.127,2.429,0.982,-1.02,-0.038,2.002,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.094,-1.05,0.044,2.144,1.384,-1.332,0.052,2.716,1.133,-1.252,-0.119,2.385,1.01,-1.028,-0.018,2.038,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.302,-1.236,0.066,2.538,1.0,-0.975,0.025,1.975,0.003,-0.002,0.001,0.005,0.003,-0.001,0.002,0.004,0.795,-0.806,-0.011,1.601,0.787,-0.786,0.001,1.573
1.122,-1.102,0.02,2.224,1.381,-1.367,0.014,2.748,1.206,-1.19,0.016,2.396,0.976,-0.99,-0.014,1.966,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
1.161,-1.065,0.096,2.226,1.442,-1.336,0.106,2.778,1.31,-1.122,0.188,2.432,1.01,-0.953,0.057,1.963,-0.002,-0.005,-0.007,0.003,0.003,-0.003,0.0,0.006
1.125,-1.079,0.046,2.204,1.401,-1.348,0.053,2.749,1.244,-1.129,0.115,2.373,1.02,-0.953,0.067,1.973,0.001,-0.003,-0.002,0.004,0.003,-0.003,0.0,0.006
0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.828,-0.78,0.048,1.608,0.838,-0.824,0.014,1.662,1.101,-1.13,-0.029,2.231,1.387,-1.352,0.035,2.739
1.104,-1.067,0.037,2.171,1.354,-1.383,-0.029,2.737,1.214,-1.28,-0.066,2.494,1.036,-1.036,0.0,2.072,0.002,-0.001,0.001,0.003,0.002,-0.003,-0.001,0.005
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.816,-0.735,0.081,1.551,0.86,-0.808,0.052,1.668,1.103,-1.075,0.028,2.178,1.444,-1.386,0.058,2.83
0.882,-0.836,0.046,1.718,1.232,-1.124,0.108,2.356,1.466,-1.364,0.102,2.83,1.292,-1.108,0.184,2.4,1.063,-0.93,0.133,1.993,-0.001,-0.005,-0.006,0.004
1.086,-1.089,-0.003,2.175,1.338,-1.374,-0.036,2.712,1.169,-1.23,-0.061,2.399,0.952,-0.986,-0.034,1.938,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.094,-1.056,0.038,2.15,1.401,-1.403,-0.002,2.804,1.232,-1.262,-0.03,2.494,0.994,-0.971,0.023,1.965,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.172,-1.081,0.091,2.253,1.438,-1.354,0.084,2.792,1.21,-1.246,-0.036,2.456,1.024,-0.972,0.052,1.996,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
1.131,-1.032,0.099,2.163,1.392,-1.316,0.076,2.708,1.266,-1.122,0.144,2.388,0.968,-0.989,-0.021,1.957,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.793,-0.724,0.069,1.517,0.79,-0.752,0.038,1.542,1.086,-0.967,0.119,2.053,1.438,-1.27,0.168,2.708,1.298,-1.206,0.092,2.504,1.018,-1.002,0.016,2.02
1.19,-1.19,0.0,2.38,1.034,-0.965,0.069,1.999,0.0,-0.004,-0.004,0.004,0.001,-0.005,-0.004,0.006,0.751,-0.707,0.044,1.458,0.84,-0.754,0.086,1.594
1.121,-0.981,0.14,2.102,1.39,-1.33,0.06,2.72,1.268,-1.128,0.14,2.396,0.988,-0.985,0.003,1.973,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.138,-1.119,0.019,2.257,1.444,-1.288,0.156,2.732,1.266,-1.169,0.097,2.435,1.022,-0.969,0.053,1.991,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.838,-0.79,0.048,1.628,0.85,-0.864,-0.014,1.714,1.145,-1.135,0.01,2.28,1.405,-1.448,-0.043,2.853,1.222,-1.208,0.014,2.43,1.026,-1.008,0.018,2.034
1.162,-1.242,-0.08,2.404,0.986,-1.048,-0.062,2.034,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.664,-0.802,-0.138,1.466,0.754,-0.857,-0.103,1.611
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.751,-0.808,-0.057,1.559,0.816,-0.852,-0.036,1.668,1.075,-1.079,-0.004,2.154,1.32,-1.377,-0.057,2.697
0.001,-0.003,-0.002,0.004,0.003,-0.003,0.0,0.006,0.75,-0.756,-0.006,1.506,0.774,-0.85,-0.076,1.624,1.048,-1.038,0.01,2.086,1.344,-1.361,-0.017,2.705
1.092,-1.147,-0.055,2.239,1.394,-1.42,-0.026,2.814,1.152,-1.2,-0.048,2.352,1.004,-1.034,-0.03,2.038,0.001,-0.003,-0.002,0.004,0.003,-0.002,0.001,0.005
1.066,-1.16,-0.094,2.226,1.398,-1.446,-0.048,2.844,1.204,-1.212,-0.008,2.416,0.968,-0.998,-0.03,1.966,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
1.28,-1.167,0.113,2.447,0.986,-0.963,0.023,1.949,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.824,-0.798,0.026,1.622,0.852,-0.866,-0.014,1.718
1.044,-1.132,-0.088,2.176,1.33,-1.414,-0.084,2.744,1.12,-1.31,-0.19,2.43,0.942,-1.044,-0.102,1.986,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.058,-1.06,-0.002,2.118,1.298,-1.383,-0.085,2.681,1.2,-1.192,0.008,2.392,0.933,-0.998,-0.065,1.931,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.124,-1.161,-0.037,2.285,1.376,-1.402,-0.026,2.778,1.185,-1.214,-0.029,2.399,0.958,-1.022,-0.064,1.98,0.004,-0.002,0.002,0.006,0.003,-0.002,0.001,0.005
1.088,-1.067,0.021,2.155,1.31,-1.4,-0.09,2.71,1.09,-1.256,-0.166,2.346,0.958,-1.048,-0.09,2.006,0.001,-0.004,-0.003,0.005,0.001,-0.005,-0.004,0.006
1.058,-1.157,-0.099,2.215,1.377,-1.419,-0.042,2.796,1.16,-1.323,-0.163,2.483,1.044,-1.113,-0.069,2.157,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.208,-1.302,-0.094,2.51,0.97,-1.054,-0.084,2.024,0.003,-0.003,0.0,0.006,0.001,-0.003,-0.002,0.004,0.728,-0.822,-0.094,1.55,0.864,-0.878,-0.014,1.742
1.296,-1.212,0.084,2.508,1.048,-1.072,-0.024,2.12,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.884,-0.794,0.09,1.678,0.882,-0.812,0.07,1.694
0.799,-0.856,-0.057,1.655,0.844,-0.872,-0.028,1.716,1.077,-1.064,0.013,2.141,1.314,-1.41,-0.096,2.724,1.166,-1.222,-0.056,2.388,0.974,-1.002,-0.028,1.976
1.098,-1.183,-0.085,2.281,1.398,-1.392,0.006,2.79,1.2,-1.27,-0.07,2.47,1.012,-1.004,0.008,2.016,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
1.097,-1.054,0.043,2.151,1.415,-1.383,0.032,2.798,1.226,-1.178,0.048,2.404,1.038,-0.972,0.066,2.01,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
1.165,-1.157,0.008,2.322,1.03,-0.922,0.108,1.952,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005,0.706,-0.762,-0.056,1.468,0.779,-0.792,-0.013,1.571
1.135,-1.016,0.119,2.151,1.362,-1.321,0.041,2.683,1.236,-1.179,0.057,2.415,0.97,-0.991,-0.021,1.961,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.08,-1.113,-0.033,2.193,1.322,-1.464,-0.142,2.786,1.22,-1.183,0.037,2.403,1.0,-0.971,0.029,1.971,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.152,-1.107,0.045,2.259,1.405,-1.376,0.029,2.781,1.167,-1.244,-0.077,2.411,1.04,-0.961,0.079,2.001,0.003,-0.002,0.001,0.005,0.002,-0.002,0.0,0.004
1.044,-1.138,-0.094,2.182,1.343,-1.348,-0.005,2.691,1.169,-1.188,-0.019,2.357,0.911,-1.03,-0.119,1.941,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
0.836,-0.804,0.032,1.64,0.87,-0.865,0.005,1.735,1.128,-1.172,-0.044,2.3,1.432,-1.407,0.025,2.839,1.23,-1.21,0.02,2.44,1.004,-1.04,-0.036,2.044
1.04,-1.185,-0.145,2.225,1.39,-1.356,0.034,2.746,1.256,-1.298,-0.042,2.554,1.024,-1.097,-0.073,2.121,-0.001,-0.004,-0.005,0.003,0.003,-0.002,0.001,0.005
1.22,-1.323,-0.103,2.543,1.004,-1.03,-0.026,2.034,0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005,0.806,-0.818,-0.012,1.624,0.858,-0.874,-0.016,1.732
1.104,-1.146,-0.042,2.25,1.395,-1.464,-0.069,2.859,1.202,-1.262,-0.06,2.464,1.002,-1.002,0.0,2.004,0.001,-0.005,-0.004,0.006,0.001,-0.004,-0.003,0.005
0.742,-0.788,-0.046,1.53,0.838,-0.855,-0.017,1.693,1.044,-1.073,-0.029,2.117,1.316,-1.379,-0.063,2.695,1.204,-1.222,-0.018,2.426,0.978,-1.006,-0.028,1.984
1.087,-1.106,-0.019,2.193,1.361,-1.364,-0.003,2.725,1.116,-1.308,-0.192,2.424,0.96,-1.081,-0.121,2.041,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
1.126,-1.074,0.052,2.2,1.426,-1.337,0.089,2.763,1.248,-1.244,0.004,2.492,0.96,-1.054,-0.094,2.014,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.768,-0.752,0.016,1.52,0.864,-0.788,0.076,1.652,1.095,-1.131,-0.036,2.226,1.36,-1.421,-0.061,2.781
1.06,-1.07,-0.01,2.13,1.385,-1.399,-0.014,2.784,1.126,-1.288,-0.162,2.414,0.946,-1.022,-0.076,1.968,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
1.151,-1.101,0.05,2.252,1.367,-1.367,0.0,2.734,1.228,-1.244,-0.016,2.472,1.071,-1.004,0.067,2.075,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.742,-0.756,-0.014,1.498,0.836,-0.766,0.07,1.602,1.122,-1.036,0.086,2.158,1.425,-1.324,0.101,2.749,1.196,-1.169,0.027,2.365,0.994,-0.953,0.041,1.947
1.093,-1.186,-0.093,2.279,1.401,-1.488,-0.087,2.889,1.194,-1.26,-0.066,2.454,0.988,-1.0,-0.012,1.988,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.807,-0.76,0.047,1.567,0.838,-0.792,0.046,1.63,1.109,-1.068,0.041,2.177,1.394,-1.398,-0.004,2.792,1.31,-1.2,0.11,2.51,1.002,-1.006,-0.004,2.008
1.036,-1.137,-0.101,2.173,1.386,-1.372,0.014,2.758,1.192,-1.154,0.038,2.346,0.98,-0.945,0.035,1.925,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
1.252,-1.238,0.014,2.49,1.03,-0.982,0.048,2.012,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004,0.753,-0.817,-0.064,1.57,0.866,-0.886,-0.02,1.752
1.24,-1.182,0.058,2.422,0.998,-0.953,0.045,1.951,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.787,-0.776,0.011,1.563,0.834,-0.782,0.052,1.616
1.185,-1.096,0.089,2.281,1.428,-1.314,0.114,2.742,1.238,-1.075,0.163,2.313,1.01,-0.944,0.066,1.954,0.003,-0.001,0.002,0.004,0.003,-0.004,-0.001,0.007
1.073,-1.048,0.025,2.121,1.334,-1.383,-0.049,2.717,1.106,-1.143,-0.037,2.249,0.968,-0.96,0.008,1.928,0.004,0.001,0.005,0.003,0.002,-0.004,-0.002,0.006
1.108,-1.044,0.064,2.152,1.49,-1.368,0.122,2.858,1.212,-1.214,-0.002,2.426,1.03,-0.971,0.059,2.001,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
1.164,-1.088,0.076,2.252,1.365,-1.298,0.067,2.663,1.222,-1.244,-0.022,2.466,0.93,-0.968,-0.038,1.898,-0.002,-0.005,-0.007,0.003,-0.001,-0.004,-0.005,0.003
1.134,-1.072,0.062,2.206,1.354,-1.366,-0.012,2.72,1.22,-1.212,0.008,2.432,1.012,-1.03,-0.018,2.042,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.164,-1.06,0.104,2.224,1.415,-1.376,0.039,2.791,1.212,-1.162,0.05,2.374,1.0,-0.959,0.041,1.959,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005
1.183,-1.159,0.024,2.342,0.968,-0.93,0.038,1.898,0.001,-0.005,-0.004,0.006,0.003,-0.004,-0.001,0.007,0.736,-0.672,0.064,1.408,0.824,-0.808,0.016,1.632
0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.726,-0.79,-0.064,1.516,0.763,-0.844,-0.081,1.607,1.07,-1.116,-0.046,2.186,1.341,-1.382,-0.041,2.723
1.124,-1.074,0.05,2.198,1.42,-1.408,0.012,2.828,1.242,-1.194,0.048,2.436,0.98,-0.998,-0.018,1.978,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.359,-1.425,-0.066,2.784,1.222,-1.274,-0.052,2.496,1.05,-0.989,0.061,2.039,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005,0.783,-0.77,0.013,1.553
1.138,-1.176,-0.038,2.314,1.411,-1.45,-0.039,2.861,1.216,-1.226,-0.01,2.442,1.07,-0.99,0.08,2.06,0.004,-0.002,0.002,0.006,0.003,-0.002,0.001,0.005
0.0,-0.005,-0.005,0.005,0.002,-0.002,0.0,0.004,0.732,-0.833,-0.101,1.565,0.761,-0.823,-0.062,1.584,1.05,-1.111,-0.061,2.161,1.315,-1.425,-0.11,2.74
1.086,-1.068,0.018,2.154,1.322,-1.355,-0.033,2.677,1.198,-1.129,0.069,2.327,0.976,-0.943,0.033,1.919,-0.001,-0.005,-0.006,0.004,0.003,-0.003,0.0,0.006
0.642,-0.792,-0.15,1.434,0.738,-0.821,-0.083,1.559,1.096,-1.145,-0.049,2.241,1.378,-1.387,-0.009,2.765,1.136,-1.232,-0.096,2.368,0.889,-1.038,-0.149,1.927
1.091,-1.118,-0.027,2.209,1.331,-1.4,-0.069,2.731,1.22,-1.218,0.002,2.438,0.934,-1.0,-0.066,1.934,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005
1.127,-1.072,0.055,2.199,1.405,-1.335,0.07,2.74,1.185,-1.212,-0.027,2.397,0.988,-0.965,0.023,1.953,-0.003,-0.007,-0.01,0.004,-0.002,-0.005,-0.007,0.003
0.002,-0.003,-0.001,0.005,0.003,0.0,0.003,0.003,0.805,-0.776,0.029,1.581,0.86,-0.758,0.102,1.618,1.079,-1.078,0.001,2.157,1.324,-1.367,-0.043,2.691
1.119,-1.124,-0.005,2.243,1.38,-1.392,-0.012,2.772,1.248,-1.21,0.038,2.458,1.014,-0.961,0.053,1.975,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
1.113,-1.121,-0.008,2.234,1.342,-1.408,-0.066,2.75,1.121,-1.19,-0.069,2.311,0.99,-1.024,-0.034,2.014,0.002,-0.002,0.0,0.004,0.002,-0.003,-0.001,0.005
1.183,-1.178,0.005,2.361,0.996,-1.008,-0.012,2.004,-0.001,-0.005,-0.006,0.004,0.003,-0.004,-0.001,0.007,0.748,-0.792,-0.044,1.54,0.782,-0.851,-0.069,1.633
1.166,-1.077,0.089,2.243,1.504,-1.344,0.16,2.848,1.282,-1.136,0.146,2.418,1.024,-0.902,0.122,1.926,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.118,-0.997,0.121,2.115,1.396,-1.284,0.112,2.68,1.206,-1.224,-0.018,2.43,1.032,-1.002,0.03,2.034,0.003,-0.002,0.001,0.005,0.001,-0.003,-0.002,0.004
1.099,-1.056,0.043,2.155,1.421,-1.376,0.045,2.797,1.244,-1.214,0.03,2.458,1.022,-0.992,0.03,2.014,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
1.054,-1.073,-0.019,2.127,1.424,-1.41,0.014,2.834,1.175,-1.161,0.014,2.336,0.984,-0.967,0.017,1.951,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.071,-1.02,0.051,2.091,1.496,-1.314,0.182,2.81,1.254,-1.129,0.125,2.383,0.996,-0.95,0.046,1.946,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.126,-1.134,-0.008,2.26,1.422,-1.394,0.028,2.816,1.31,-1.144,0.166,2.454,1.052,-0.971,0.081,2.023,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
1.296,-1.084,0.212,2.38,1.006,-0.955,0.051,1.961,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.78,-0.718,0.062,1.498,0.856,-0.774,0.082,1.63
0.824,-0.794,0.03,1.618,1.101,-1.008,0.093,2.109,1.415,-1.345,0.07,2.76,1.214,-1.192,0.022,2.406,0.994,-0.995,-0.001,1.989,0.001,-0.003,-0.002,0.004
1.125,-1.03,0.095,2.155,1.466,-1.296,0.17,2.762,1.278,-1.101,0.177,2.379,1.048,-0.993,0.055,2.041,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
1.068,-1.127,-0.059,2.195,1.382,-1.367,0.015,2.749,1.236,-1.151,0.085,2.387,0.956,-0.989,-0.033,1.945,0.0,-0.004,-0.004,0.004,0.003,-0.001,0.002,0.004
0.881,-0.728,0.153,1.609,0.918,-0.815,0.103,1.733,1.19,-1.002,0.188,2.192,1.478,-1.318,0.16,2.796,1.385,-1.096,0.289,2.481,1.127,-0.981,0.146,2.108
1.256,-1.2,0.056,2.456,1.056,-1.022,0.034,2.078,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.809,-0.798,0.011,1.607,0.874,-0.822,0.052,1.696
1.204,-1.05,0.154,2.254,1.496,-1.341,0.155,2.837,1.342,-1.094,0.248,2.436,1.052,-0.96,0.092,2.012,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
1.118,-0.968,0.15,2.086,1.429,-1.244,0.185,2.673,1.288,-1.072,0.216,2.36,1.016,-0.884,0.132,1.9,0.002,-0.003,-0.001,0.005,0.004,-0.003,0.001,0.007
1.065,-1.06,0.005,2.125,1.424,-1.34,0.084,2.764,1.16,-1.228,-0.068,2.388,0.962,-0.942,0.02,1.904,0.003,-0.001,0.002,0.004,0.001,-0.004,-0.003,0.005
1.166,-1.155,0.011,2.321,1.428,-1.391,0.037,2.819,1.248,-1.192,0.056,2.44,1.012,-1.034,-0.022,2.046,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.866,-0.728,0.138,1.594,0.858,-0.802,0.056,1.66,1.2,-1.084,0.116,2.284,1.468,-1.326,0.142,2.794,1.262,-1.147,0.115,2.409,1.074,-0.952,0.122,2.026
1.052,-1.086,-0.034,2.138,1.256,-1.403,-0.147,2.659,1.143,-1.24,-0.097,2.383,0.966,-0.995,-0.029,1.961,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
1.075,-1.125,-0.05,2.2,1.416,-1.377,0.039,2.793,1.278,-1.268,0.01,2.546,1.038,-1.086,-0.048,2.124,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.081,-1.02,0.061,2.101,1.359,-1.302,0.057,2.661,1.161,-1.149,0.012,2.31,0.896,-0.908,-0.012,1.804,0.002,-0.004,-0.002,0.006,0.004,-0.002,0.002,0.006
1.155,-1.091,0.064,2.246,1.374,-1.353,0.021,2.727,1.26,-1.22,0.04,2.48,0.956,-1.056,-0.1,2.012,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.85,-0.834,0.016,1.684,0.838,-0.82,0.018,1.658,1.112,-1.058,0.054,2.17,1.337,-1.325,0.012,2.662,1.234,-1.21,0.024,2.444,1.004,-1.02,-0.016,2.024
1.128,-1.018,0.11,2.146,1.421,-1.393,0.028,2.814,1.216,-1.181,0.035,2.397,1.016,-0.992,0.024,2.008,0.002,-0.004,-0.002,0.006,-0.001,-0.005,-0.006,0.004
1.144,-1.18,-0.036,2.324,1.416,-1.44,-0.024,2.856,1.208,-1.206,0.002,2.414,0.982,-1.014,-0.032,1.996,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
0.795,-0.9,-0.105,1.695,1.064,-1.12,-0.056,2.184,1.317,-1.429,-0.112,2.746,1.104,-1.27,-0.166,2.374,0.97,-1.044,-0.074,2.014,-0.001,-0.004,-0.005,0.003
1.046,-1.097,-0.051,2.143,1.266,-1.356,-0.09,2.622,1.1,-1.185,-0.085,2.285,0.901,-0.973,-0.072,1.874,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.98,-1.129,-0.149,2.109,1.266,-1.345,-0.079,2.611,1.145,-1.181,-0.036,2.326,0.9,-0.988,-0.088,1.888,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
1.087,-1.135,-0.048,2.222,1.48,-1.378,0.102,2.858,1.306,-1.17,0.136,2.476,1.056,-1.022,0.034,2.078,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.002,-0.005,-0.003,0.007,0.002,-0.003,-0.001,0.005,0.736,-0.806,-0.07,1.542,0.809,-0.855,-0.046,1.664,1.147,-1.132,0.015,2.279,1.448,-1.435,0.013,2.883
0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.692,-0.806,-0.114,1.498,0.789,-0.82,-0.031,1.609,1.122,-1.088,0.034,2.21,1.347,-1.442,-0.095,2.789
1.054,-1.071,-0.017,2.125,1.302,-1.341,-0.039,2.643,1.198,-1.194,0.004,2.392,0.992,-1.071,-0.079,2.063,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.133,-1.073,0.06,2.206,1.379,-1.326,0.053,2.705,1.246,-1.096,0.15,2.342,0.996,-0.956,0.04,1.952,0.004,-0.002,0.002,0.006,0.002,-0.004,-0.002,0.006
1.075,-1.14,-0.065,2.215,1.354,-1.398,-0.044,2.752,1.172,-1.316,-0.144,2.488,0.99,-1.016,-0.026,2.006,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.131,-1.095,0.036,2.226,1.351,-1.397,-0.046,2.748,1.274,-1.21,0.064,2.484,1.02,-0.966,0.054,1.986,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
1.032,-1.072,-0.04,2.104,1.288,-1.36,-0.072,2.648,1.164,-1.118,0.046,2.282,0.912,-1.006,-0.094,1.918,0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004
1.224,-1.137,0.087,2.361,0.916,-0.936,-0.02,1.852,0.003,-0.003,0.0,0.006,0.001,-0.003,-0.002,0.004,0.775,-0.731,0.044,1.506,0.763,-0.749,0.014,1.512
0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.807,-0.806,0.001,1.613,0.834,-0.84,-0.006,1.674,1.183,-1.159,0.024,2.342,1.464,-1.432,0.032,2.896
1.068,-1.13,-0.062,2.198,1.368,-1.468,-0.1,2.836,1.24,-1.25,-0.01,2.49,1.0,-0.967,0.033,1.967,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006
1.122,-1.143,-0.021,2.265,1.39,-1.42,-0.03,2.81,1.212,-1.222,-0.01,2.434,1.018,-1.036,-0.018,2.054,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
1.29,-1.165,0.125,2.455,1.036,-1.022,0.014,2.058,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.858,-0.737,0.121,1.595,0.765,-0.806,-0.041,1.571
1.09,-1.016,0.074,2.106,1.427,-1.332,0.095,2.759,1.236,-1.184,0.052,2.42,1.016,-0.912,0.104,1.928,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.822,-0.697,0.125,1.519,0.842,-0.782,0.06,1.624,1.141,-1.118,0.023,2.259,1.407,-1.302,0.105,2.709
0.846,-0.76,0.086,1.606,0.911,-0.828,0.083,1.739,1.175,-1.113,0.062,2.288,1.419,-1.375,0.044,2.794,1.222,-1.228,-0.006,2.45,1.008,-1.02,-0.012,2.028
1.163,-1.082,0.081,2.245,1.426,-1.399,0.027,2.825,1.248,-1.258,-0.01,2.506,0.96,-1.03,-0.07,1.99,0.002,-0.005,-0.003,0.007,0.002,-0.003,-0.001,0.005
0.757,-0.756,0.001,1.513,0.758,-0.853,-0.095,1.611,1.078,-1.117,-0.039,2.195,1.306,-1.38,-0.074,2.686,1.172,-1.163,0.009,2.335,0.933,-1.018,-0.085,1.951
0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.754,-0.861,-0.107,1.615,0.748,-0.882,-0.134,1.63,1.036,-1.173,-0.137,2.209,1.3,-1.468,-0.168,2.768
