,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
mean,6.527374476803667,8.744226669420074,14.49438635815204,25.54932910443821,13.124903970728717,7.797622079346205,4.619094596268462,6.187045330907166,10.258477933151067,18.080024233703273,9.285815894992382,5.517773113548849
std,0.30309203709460464,0.4006292254131168,0.6570583766917436,1.154611933560683,0.6090977500004128,0.3645015358273179,0.1951214248868532,0.2581498503105396,0.4253196044419934,0.747517110201032,0.3949190428393066,0.23633205131929472
min,5.81989440391316,7.815588176884149,13.001397339963042,22.832196826154647,11.74341541026477,6.933408442782752,4.1687448301160055,5.59467080867783,9.295338117771031,16.359592689361882,8.36661579229107,4.9541379489840125
25%,6.324462577636861,8.462652051501681,14.083858372499705,24.828501332071106,12.72881860250005,7.538803889475485,4.461966371454243,5.9870426577704094,9.945829754914687,17.513274078157394,9.00083626471739,5.330529313072752
50%,6.520520197384849,8.751668363909403,14.484287423752535,25.57675597815051,13.08540890442186,7.809719571784816,4.614425542064655,6.1899818305179695,10.272425978759484,18.10895717425501,9.299645630915002,5.521705451715379
75%,6.7257434826244555,9.009145469183185,14.936315134102408,26.400427865669485,13.562282584684255,8.02999311443481,4.773669994003668,6.405726308979634,10.611098939490493,18.70734227400652,9.598349759158548,5.699179101520359
max,7.260949102597436,9.623432845072896,15.895070295398467,28.082609373263914,14.537394829313067,8.622522918842437,5.037857089298417,6.693339686255462,11.07470387279556,19.549928420985317,10.110699018320307,6.008696659375798
