,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
mean,1.0478298649838307,1.4168750432393946,1.664693619009902,1.943425491108259,1.2751783763701858,0.9634280149824705,0.7394432896266935,1.0009805270135235,1.1758068557705332,1.3732948076736033,0.9021833634318568,0.6823166762108026
std,0.6366981961659354,0.9601055326802027,0.5936364705627339,0.9474930990431737,0.8877468155925541,0.8374610577370379,0.4475958004670426,0.6780219194381342,0.4191805967335056,0.6700227518293909,0.6270651252180388,0.589986308617468
min,1.8181763364560389e-06,1.2537767266184258e-06,1.6386768196273318e-06,1.2387621454226986e-06,1.4645354810327916e-06,1.3346946361049693e-06,1.0751664231384327e-06,8.296302635757129e-07,1.345813642723834e-06,8.776247245663782e-07,1.096661716118963e-06,9.6179625004645e-07
25%,0.6808698351912374,0.8826966089205124,1.745693375317786,1.1883667710327752,4.174156716505856e-06,3.0181450229957774e-06,0.4823478775956969,0.6267935166294534,1.2511160447678187,0.8467275944326071,3.6575953327436343e-06,2.1903506441726595e-06
50%,0.7393925341922208,0.9355570533402193,1.8235805250011248,2.633755987388116,1.8826899038336138,1.164609920096598,0.5223625032689754,0.6567294209591908,1.2816790048745166,1.9117512283837486,1.3472245142958004,0.8293709027525471
75%,1.7790481188913234,2.710468722191155,1.9445674180380372,2.811427658183951,1.9799797396602647,1.2178166101744576,1.2626555023411017,1.943171441602754,1.3828851157064923,1.9887573896257489,1.397712230215261,0.861249134071421
max,2.7528371108956806,3.226784818619891,2.928573777434615,3.3876214768566153,2.6669168575340247,3.148021817149124,1.946181467582306,2.244382160877692,2.0949404170413652,2.3479656798944286,1.7466681355432006,2.076645824858956
