max_ch,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
2,0.5893907986771071,0.9203754663301703,0.7562349161385041,0.4321679532596654,0.27612090841743503,0.39405068704645896,0.4284266198610908,0.6857261933569871,0.5836476532109901,0.3412779577483742,0.21088534454332356,0.29393547769537565
6,0.2773341959644575,0.40922913247940385,0.003407555660394331,0.0019416662231007626,0.584378338482398,0.8509282925571336,0.19407476458903467,0.2805603154254064,0.003041116511106627,0.0017234396580534678,0.41568191989410236,0.6058327358962414
2,0.601039215369814,0.8477019157513822,0.6795577942083472,0.38477065643499303,0.2971654425747426,0.4176528279360721,0.42134413497647144,0.5977546026356344,0.4747448491935009,0.2655046566296641,0.20256750688647876,0.2907963106203876
2,0.568253576042108,0.8210974228936478,0.6470058512884475,0.36466772603531544,0.28287033246946824,0.39901842842645113,0.41002454260438204,0.5980285787670067,0.46855599189481745,0.24939174064948003,0.19033861863175316,0.2765239584903251
2,0.5631351671344311,0.8395424973191845,0.6474340963506262,0.3325801410296501,0.25705537679129725,0.36288529331675057,0.3972937791946309,0.586641293649113,0.45487395359889016,0.23793131864079958,0.18367912881730122,0.26262967513039764
2,0.5632604420670168,0.8302668297925538,0.6452373572834813,0.32750866463628375,0.24881021957756352,0.3684081248150969,0.4064395275279904,0.5957619229556488,0.46072038035208374,0.23776287082209233,0.1807851468392216,0.26443626652421875
2,0.57075944832742,0.8444232506767917,0.6498907804003382,0.33864789280781493,0.2659742527404165,0.3818647755051721,0.41123324418357826,0.6049496305444763,0.46863868323973906,0.24539966765845705,0.19027974636547626,0.2725276929714878
2,0.5978618984749688,0.8706213225415483,0.664198276786291,0.3401345741148386,0.2599897245923249,0.3887071336581728,0.4200893640604207,0.6122561826277118,0.47069537401479467,0.23942493563213862,0.1818085187379358,0.27108633636242313
2,0.5722564037430344,0.8164670667388807,0.6232265271402794,0.3421478520157908,0.27175579654952803,0.39892792423798423,0.42406095917950015,0.5982593092272277,0.46259660342744685,0.24980726654959712,0.1961446312868212,0.28243835676313017
1,0.637110291929819,0.34426933053314285,0.28008151279076626,0.39615778273474905,2.1295645641176085e-06,1.915469565104477e-06,0.4642503126297083,0.24717432927835892,0.19532022592069112,0.28023581675893217,1.6100466482290282e-06,1.2922367012621238e-06
2,0.5931378864022381,0.8677926049192081,0.6753128346232936,0.3513541344885966,0.2676566241707995,0.3800755055305235,0.4020572304134465,0.5929164158825568,0.46363801555976497,0.2380431946107793,0.18350431123519884,0.2645109838166485
2,0.5706995640772644,0.8396712136170156,0.6546326087607907,0.3329162447703705,0.2509226420076373,0.3640150833005891,0.40116476212224533,0.5918394389747879,0.46019433534762233,0.2318933230168448,0.17438584142791447,0.2556661904029953
1,0.6593867852076837,0.33647066226290356,0.25843825605203846,0.3803032839402841,2.642096919098633e-06,2.5337283478777697e-06,0.46598585236455303,0.23888871062623682,0.18224482171120374,0.2660506481847398,1.902784359463474e-06,1.452529870320641e-06
1,0.6491352495988806,0.35443426633569425,0.28949739669152436,0.41005352671973283,1.9449867761591184e-06,2.450509114599078e-06,0.4698431576146298,0.2521517985151827,0.20117121967095747,0.2886349523300587,2.158171918719742e-06,2.187365116208865e-06
2,0.6144336621893876,0.8614479868817905,0.6740387934371871,0.3688757435970619,0.28914825104129827,0.42415580752866744,0.42531063858808077,0.6037216185007224,0.4731257542694611,0.2554895396223877,0.19907466155484496,0.28862576353972236
2,0.6197104159333178,0.8954114139880577,0.6923966845157784,0.36822934959166187,0.28273164725134575,0.40505332841102315,0.4278317627138851,0.6171503132212898,0.4832745462026267,0.257283206905429,0.19760125150219499,0.2870282410580379
2,0.5677050047704623,0.8130098591397759,0.6413422151237507,0.34471242979105715,0.26641055123672197,0.3827604804644948,0.4032394467178799,0.5826210540753111,0.4531432080168995,0.23766795089211878,0.18337974351446462,0.2694101527900894
2,0.5727409415512468,0.874786670647529,0.6743199381188045,0.3255603331434392,0.23607214396827475,0.35512236250570145,0.39634232397304836,0.6068675430814763,0.4673406000933748,0.23128509081423332,0.16887346262327702,0.2543096089392723
1,0.6514704225496706,0.32912459631815755,0.24816967929941636,0.3693568312362736,3.757702449637511e-06,3.4092560616907976e-06,0.45706066162840847,0.22963616090570252,0.1774739101400634,0.26265485216230944,1.8246884608038647e-06,2.069336832358047e-06
2,0.593244240754046,0.877018758912911,0.677688843233472,0.3422331052852079,0.2547193101092788,0.3809025051623123,0.41154410468095903,0.6015839034434937,0.4690641370814462,0.23964870134079885,0.18470316209673104,0.2685995542310716
1,0.6817378544056056,0.3576911787735326,0.27087196441267053,0.3931745200980872,3.3511901483712957e-06,2.225624522469352e-06,0.47484976837667303,0.2458941096135953,0.1936895570218705,0.28043786658465975,1.93854866658805e-06,1.8689080863898032e-06
2,0.6032223064044272,0.8736100558936706,0.6949628406386408,0.3724465456413584,0.2783597696821601,0.3965803551243769,0.4237249712311807,0.6080749215890627,0.48033476521983876,0.25703521078827596,0.19473024484507542,0.2804875732835824
1,0.6797916302078882,0.3499674578823062,0.25977193124434056,0.3695919451837512,3.982059910894806e-06,2.9102003954338456e-06,0.4637400066171503,0.2407991723119277,0.1810592573196098,0.25882964208828707,1.9751817395779866e-06,1.3812817112172564e-06
2,0.5941451315959334,0.83983766679258,0.6615310999478033,0.34303680834558586,0.26699429795022134,0.3941928840981157,0.42195262890392393,0.6020974643684514,0.47070937048102307,0.24440463691739142,0.18684650001042044,0.2743325862074255
4,2.5989562020446757e-06,1.9442654568702647e-06,0.5952003502597456,0.8752063122277857,0.6854436299418222,0.3457955277911301,1.4953855373579234e-06,1.2518424191097624e-06,0.4232802582714775,0.6121217574357628,0.4749756197002128,0.24547688878533128
2,0.58759134812057,0.8545784714921009,0.6789434631979463,0.3590934655369355,0.28294886675955955,0.3917036555787215,0.4045917225482684,0.5888211879796514,0.4588907211509021,0.24258108064712972,0.19474892149752185,0.27164021387084186
2,0.554427470976092,0.8334246046883464,0.6423273321718258,0.3320743588295963,0.2544580390208314,0.37038546672374784,0.39953349065255117,0.5960324408749248,0.46451762407469516,0.23842618229846996,0.17984587059408422,0.26536534179483623
2,0.568508723634106,0.8344926778347864,0.6379225298712895,0.3218434464450553,0.25178100058894837,0.36558539398664763,0.39932541765204105,0.590516811011944,0.4567438417891189,0.2302616122844823,0.17498061723022817,0.2555791343249888
2,0.6637347708967446,0.9804707547495815,0.7657856117621632,0.4406137959137267,0.3248116421438485,0.48995091073833114,0.45469905491538215,0.6815647358711437,0.5215772079556797,0.32054571158199674,0.24759428177138412,0.3263425786010866
1,0.6744205068575404,0.3414299603712171,0.2733236885577357,0.3971340961078822,3.7239037147487362e-06,2.2618164052385166e-06,0.49779302694342925,0.27547157712900183,0.2062454940668477,0.27988548126448287,1.1399769830600527e-06,1.9709258928163246e-06
2,0.5361140629474692,0.7352833048980107,0.5505993662027338,0.27089307960422876,0.23619035231125074,0.361277955334987,0.40028050985124763,0.53798085076547,0.3974669537221682,0.1902217602106099,0.16432685897219287,0.2667543458072467
2,0.7210323259957468,1.019224991229586,0.8363279327087983,0.5240521772963972,0.37577582322400255,0.4943829215505058,0.5092621244712493,0.7390898287127091,0.6145339703267942,0.3760788690308069,0.2536064501808678,0.33144385859964426
1,0.6532116318916688,0.3713893045893865,0.3303792711473967,0.4701463868340416,4.0908962730525275e-06,3.5543843509558203e-06,0.4930891199029354,0.2931680866393265,0.25654681995162876,0.3687409526812455,3.0943105657217075e-06,1.9674944813358494e-06
2,0.5071832592558055,0.7010642299378589,0.48427709485626,0.21812638937967027,0.22125453161609904,0.35207658320055657,0.37725858748638863,0.4970241004845273,0.3370609158691469,0.16120424537869266,0.16630296839859857,0.26258208901475044
6,0.1965176529553504,0.3194401873556843,3.522817708906348e-06,2.7263465431749767e-06,0.5690873500634913,0.8677091469822428,0.14162232867409372,0.2257040727821611,2.7464094192821027e-06,1.7467675879917322e-06,0.3969147307605496,0.6028817934119507
6,0.3209025472353888,0.44748384777691624,2.752113445666085e-06,2.4604058548518763e-06,0.6451227166627197,0.8975855800075304,0.22244255453272774,0.3148090429540401,2.9965863661176403e-06,1.6616363714222942e-06,0.46341774306188915,0.6469326977909412
2,0.6455534712792044,0.9139670514002367,0.7299998763706166,0.42015404301204506,0.3106869233453266,0.4353158067191227,0.465376715634729,0.6712182541330132,0.528596328253769,0.29204522683917306,0.21501995405271415,0.30487977805981076
2,0.5447833681613545,0.7933820627370455,0.6255956303768809,0.32491113708304,0.2739813536766296,0.38640759540049036,0.385043803565929,0.5581597154413972,0.440215576842309,0.22813104245117113,0.19238151418510224,0.27096110606886636
4,2.987717961884977e-06,2.7090410240116827e-06,0.584146566866485,0.8602313231238777,0.6836104281704821,0.3551333645565843,2.2338644902967555e-06,1.36407451467204e-06,0.4075705075808474,0.597801766052442,0.472709814452393,0.25604904593913924
2,0.6147674205202578,0.8600013290144699,0.6791131508195676,0.368410738424715,0.2844033104420979,0.4039962386506655,0.4330989861868133,0.6153387799913437,0.48232384277175344,0.2516607282774141,0.19076905165918978,0.27582603869602895
2,0.5637169132268603,0.8390508673335049,0.6553192808272175,0.3370136427289647,0.2667403743099519,0.3866015690622311,0.40671561598057254,0.5954226143558121,0.46080410123881016,0.24164514366488438,0.19111872933564006,0.2772419890136624
1,0.6485950002650963,0.35857852008898095,0.27820187963514875,0.3951564129123393,1.8754407534718444e-06,3.036055472407724e-06,0.46298892606318753,0.25200516552025254,0.1968043039719585,0.28245540790632884,2.188011976534834e-06,1.6972615951303757e-06
1,0.8443341495382205,0.652548575349759,0.3482304141539105,0.2826947576063879,0.3936268831457238,2.4719924895128932e-06,0.5915105371733677,0.4577508284354947,0.245022035582786,0.19529041191091678,0.27431962835791257,2.3764154574314e-06
1,0.6341414537672609,0.3268041866148128,0.26415877977865193,0.37049251093903807,5.05242467537345e-06,1.8089208151061283e-06,0.4494764148649159,0.22949595204673884,0.1798429930673078,0.2569638039752144,4.7306404168613175e-06,1.0877823462793344e-06
2,0.5774023328952202,0.832242441380881,0.6484627319169969,0.33614556150253655,0.2605721651010518,0.3812903932721752,0.4088330668803315,0.5916282813284447,0.4586520028121613,0.23511774968415972,0.18359221407471862,0.26790233653400236
2,0.5861561761993489,0.82888007835311,0.657513382059852,0.3510042723740449,0.2804761041096802,0.39449647484478023,0.4223310090970272,0.5982008300464137,0.46698596592909153,0.24895799656572806,0.19569456385459663,0.2797268398233695
2,0.5769790013243238,0.852848214121268,0.6660520175169061,0.3521046216149936,0.2716736096618115,0.3811903748010098,0.42106665789641295,0.6076329815017599,0.4814104582413748,0.25884049896838335,0.19671065442519825,0.27866963307722437
2,0.5715953316339121,0.8345696141962039,0.6507864337193753,0.34579291021626934,0.26410742818364863,0.38348317582108693,0.4021912167908997,0.5943556759593457,0.4639297973728896,0.24215026294871647,0.18600165430540502,0.27015533396338953
4,2.9574295474575214e-06,2.070485175622206e-06,0.5980776584031557,0.8714264331534728,0.6740733923452615,0.33372266295113373,1.7080586291875608e-06,1.422676041328828e-06,0.41742868618536577,0.6162651721274242,0.47219760999223875,0.23810889098874685
4,3.6420430383435062e-06,3.0438217381942245e-06,0.5955636802058273,0.868607680189072,0.6691720972014631,0.34665112323025343,4.390347826348729e-06,2.1963047968639567e-06,0.411977865336737,0.6004023190792953,0.46719946664432505,0.24576346459147652
2,0.5687048843317244,0.8365203656430612,0.6526912122799965,0.3505172050055912,0.2773024513995787,0.38306104061983415,0.4020488859471859,0.5895713827449718,0.4596499599084714,0.24491459592329712,0.19406893349267543,0.2682869545503075
2,0.5701474969174963,0.8296475271858332,0.6459312271080264,0.3372062816960116,0.25928460877212406,0.3783508002352106,0.4076230775984624,0.6027111639096182,0.4668635151825819,0.23965224506083582,0.18451875171373588,0.26708902500610004
2,0.6304170436418497,0.9089069122440008,0.7068431968057881,0.3705206566330158,0.27103853687247037,0.4035836740323138,0.4215071162969996,0.5669652711311173,0.435184039203655,0.23563756225384846,0.20518417206272407,0.30945533370391815
2,0.6153273152126787,0.855997088764068,0.6653839432963439,0.35729713810765384,0.27920602037208525,0.4192474018198336,0.44573188004962633,0.6101309722859694,0.4752278180201491,0.256996804545702,0.19865475705752175,0.300662262348173
4,3.980294451279329e-06,2.116109777839968e-06,0.5684635951779291,0.8588210668076672,0.6782300654880596,0.34703876449193677,3.7391489299763137e-06,1.3309791174158097e-06,0.4439492173572425,0.6313336606264812,0.5016712545077658,0.2832827271007058
4,2.9171652629222403e-06,1.7225338730234562e-06,0.5031802503488371,0.8029285696261129,0.6240207626147752,0.28609732825666145,4.237368821959779e-06,9.954418027426243e-07,0.39370852389845246,0.5756858607011207,0.4427736574773573,0.2240249866640232
2,0.5891994465099529,0.8646479536209314,0.674197417360125,0.34332095230686466,0.2513673051775046,0.3721992465728601,0.400611778631725,0.5887046542403129,0.45421605669518755,0.22742039313743934,0.1733285294926231,0.2582132245170354
4,4.380660463355428e-06,1.9314931686055284e-06,0.5731510085729382,0.854671943979727,0.6583573014559357,0.3340587755032109,2.6648206908463055e-06,1.251004186149652e-06,0.40542010996896505,0.5867069058576762,0.459261081515525,0.23540489670883333
4,3.92142050696112e-06,3.1366436718402506e-06,0.6454581430428135,0.8815752022324129,0.7030663285659845,0.42333726531719307,1.8862255153410986e-06,1.821075717038486e-06,0.43367583038705176,0.5879442890711436,0.46651918762266026,0.2657878664896722
2,0.5663221710082584,0.8164414496276909,0.6218182841073345,0.3154964836693624,0.2464861153251757,0.3647395852611057,0.3876015616376597,0.5582943602735184,0.4267367433216154,0.21855234116275143,0.17873120314166432,0.25688275554857865
2,0.5741351390221712,0.8489708142017605,0.6542892419617891,0.34068521813477004,0.26608486282092625,0.38147197049644854,0.4147069038676343,0.6049063884129033,0.46253929553659434,0.24079995517671826,0.18980910082109725,0.27290567231619806
2,0.5701850985971533,0.8163976332952156,0.6375943299419004,0.33205662201043185,0.255603031828198,0.3779979698690988,0.40889852665082527,0.5920895544618288,0.45980103767171476,0.24065925060842433,0.18289206529896218,0.2678832766297479
2,0.574718269542224,0.8158442927797985,0.6378216957650984,0.3364505646752639,0.26907794635473054,0.3928587590486791,0.3909736835064765,0.5743656397323847,0.4472303990009084,0.23531762223184652,0.18085582139103804,0.26563599592235126
2,0.588986979859991,0.8737628619194409,0.6763040875742997,0.33542369572680625,0.24253644523799414,0.36303423442582505,0.4089902161703235,0.6011278386831865,0.46541347003610073,0.23581136253753113,0.17570074616170336,0.2581939894727523
1,0.6912492060990839,0.35109243676928364,0.2637374173170221,0.39915740242463665,1.8473779364180164e-06,2.082343047910138e-06,0.48092865514658656,0.24367935145850847,0.1841797622263872,0.2716323511030639,1.333130193219275e-06,1.584868463547673e-06
4,1.9954198546601294e-06,1.9736176846588864e-06,0.5855163000831698,0.829627311431752,0.6459973817146913,0.34301719309730144,1.7391581294969661e-06,1.1863411004226669e-06,0.41387789071802933,0.5918766776450414,0.4616616146272088,0.2485287335707017
2,0.5520494944004424,0.8090352356235553,0.6426745265016498,0.3420607886025759,0.26350652500763155,0.37595623749689794,0.4110028275955735,0.5960110379831608,0.468532902584829,0.25211865632862984,0.1984988292677742,0.2799355488889935
2,0.56831886283062,0.8529924507113545,0.6590140083810186,0.3499409539624941,0.26032451958644603,0.3817470603667937,0.41489457056857215,0.6073889586461786,0.47020181377323594,0.24745883828367654,0.1891657635620706,0.2739795365611655
4,1.7792890921806258e-06,1.856180314376389e-06,0.5739194392506354,0.8430760406930531,0.6713235426774632,0.35885380832446384,1.7476881846054021e-06,1.4963991063229067e-06,0.44545035058429594,0.6375374278341206,0.50324707304246,0.2743396769604204
2,0.5798687247128405,0.8526924708467019,0.6547088899269328,0.33379644273170256,0.26859691015446685,0.38879617035431147,0.42285382474529865,0.6048842869614828,0.4754384168940704,0.2497577016710373,0.19958009482102415,0.2855829817968797
2,0.7109150535854721,0.9560165665957716,0.7671543096333808,0.4780232720824838,0.3914572445817795,0.5270762266064165,0.42504163948412244,0.6119192701317387,0.48593785977329335,0.2785519290527908,0.21052128304770068,0.2843832324411558
4,2.7754355901698228e-06,2.8470679006078442e-06,0.543291034408724,0.8600917904343389,0.6819159356334358,0.3207251148945027,3.7526045429650797e-06,2.177545472739585e-06,0.3897938295143643,0.5790955053274041,0.45630466413626325,0.22873648265282645
2,0.6177331814186922,0.92299701515443,0.7266503270538345,0.3681320358642987,0.2627284007751361,0.3846584021793615,0.44854618519412653,0.6407551859420345,0.5015272335290766,0.2632505362969198,0.20659948513616208,0.29775208695460254
4,3.4168558201859065e-06,1.8269257984654628e-06,0.5362858785235498,0.7589110940574744,0.5982640073861973,0.32660523665767344,1.8033141416426893e-06,1.3830403770530897e-06,0.3806187340788918,0.5500238316309978,0.4358088132340442,0.23766493886437845
2,0.5505852723017355,0.824309710145107,0.6414500521245131,0.32477034990456966,0.2539600034232783,0.3623187169561852,0.39252731865526086,0.5841215176001224,0.4587660608173427,0.23853558490906632,0.1864455726373506,0.26065704633927994
4,4.5089556564480826e-06,4.346157770131696e-06,0.5645675476937445,0.8307205718784606,0.6465901841681659,0.32856419255526287,2.584033416411527e-06,2.744592102337941e-06,0.4121948817733785,0.601970804747447,0.46720377408310154,0.2382616794912064
6,0.2689559965689554,0.3725473969756524,2.0198777460246015e-06,4.2936161045138236e-06,0.556331382186976,0.8128117025403732,0.19294067113762808,0.2750196893217454,2.2652388012226515e-06,2.7292953937833864e-06,0.41019015093768485,0.5891187302437837
2,0.5594218520645037,0.8212839077641242,0.6393288164807388,0.3351270909866924,0.27112421776469364,0.37619048514353415,0.4080462389523637,0.5903448750226042,0.45829308333952656,0.24251184338903006,0.192964570965464,0.2727130354832389
1,0.6531929554718235,0.3375396746754759,0.2650844129932204,0.3801139466271862,2.1568331076276723e-06,1.784552582336747e-06,0.4588485690686463,0.23308392956273283,0.17678054221947045,0.25878336933775314,1.4198345990920288e-06,1.2146949976820684e-06
4,3.96712897792381e-06,1.939154033371985e-06,0.6031226442795956,0.8700261156931575,0.6750675852180575,0.3443896642860931,1.4101574063542456e-06,1.6691236679579109e-06,0.4159903432965129,0.6008716309479629,0.45550131428260593,0.23080367521593187
4,2.395570728881796e-06,1.882947586172738e-06,0.5999397508821245,0.8646445457731144,0.6784787654552893,0.36213581585151455,2.2832330884010813e-06,1.8250469358323776e-06,0.4139621375895726,0.5903502943717497,0.46550702213496953,0.25093403373914613
4,2.498154910486746e-06,2.314746691712529e-06,0.5334753056637396,0.7847990341238595,0.6143637961355416,0.3197901959096477,1.8698671311808277e-06,1.3090394217809951e-06,0.39015238608288183,0.5658025022125904,0.441200717731607,0.22881967030229497
1,0.624827280655862,0.3101194086623336,0.24450901808205727,0.357137900594706,3.98670160125342e-06,2.161974813188142e-06,0.44412278991128085,0.21906607755312776,0.1702334731668197,0.252899319719303,4.807176304184744e-06,1.7347490871685928e-06
1,0.663270650006463,0.33960415246159253,0.260214721408431,0.3737249128654435,3.2376166039138676e-06,1.9094831879688013e-06,0.46967673629665624,0.24555959486228618,0.18853890064258144,0.2738015618374419,2.931409096841735e-06,1.9215699800394627e-06
2,0.6454179987858331,0.8694507795807864,0.7019781437736885,0.42938648484461356,0.3209457008659208,0.4566030124269457,0.43797677266976026,0.6188791079057018,0.5025986486348925,0.28452106049958475,0.21459071837819868,0.32838037017698396
1,0.6873495065511207,0.36227405570134896,0.26592929042567026,0.38339258864065445,2.881402793091639e-06,2.365147861960636e-06,0.4767975323894632,0.2516318184539734,0.19319382739451485,0.2712609420803393,2.982174816668784e-06,2.3233108956081752e-06
2,0.6234913096109579,0.8902505020971914,0.6839559724184051,0.35924225119663905,0.26825044523051705,0.39284908434233196,0.4245822681441822,0.6226091238162924,0.4813360906782137,0.24641341950723417,0.18252275328177514,0.2717207994665806
1,0.6339765176125484,0.3287943352767122,0.2537143409012245,0.36812696919567695,3.4402792166667097e-06,4.036613875495357e-06,0.45638785055643327,0.2372480357921904,0.18609275267181052,0.2681733373652243,1.9454176425266744e-06,2.5760684210888257e-06
4,5.433652849828538e-06,2.421241335794966e-06,0.5726274634548429,0.8243170223811452,0.6427544267086245,0.32920366061016804,4.44330380023835e-06,1.670986148598926e-06,0.4014202708824577,0.5858399591966786,0.45553932119518237,0.23316672188467372
2,0.5834878897831142,0.8168350333115241,0.6317957008569539,0.3406039429823206,0.27383220076396053,0.39935828105927446,0.4050209071582626,0.5807011768760115,0.4447113251429239,0.23302799606672686,0.1841767780226618,0.26990420702893914
2,0.6058156095428353,0.8473449773455477,0.6637279207505518,0.36774177498179533,0.2835270590782218,0.4131729031577242,0.428138111762489,0.5959399848497896,0.469861774361906,0.2586496504512538,0.20126854057386492,0.2875389166810865
2,0.6012252263185925,0.8592078402918661,0.6675885519277873,0.36295836374077434,0.26881376065434803,0.3855623731453842,0.4119317218664033,0.5968511194345384,0.46331692654501466,0.2476794999632147,0.18830975781216922,0.2673287404220892
4,1.5715923359953638e-06,1.7816437228480113e-06,0.5598204233239845,0.8411460613258508,0.6484344502453017,0.3145900476462208,1.1678375755745858e-06,1.2157198271816582e-06,0.40118367114208403,0.5953702924510352,0.45826700507371954,0.22885908819581538
4,2.272402115126688e-06,2.4688795452289462e-06,0.632321302766404,0.8713728723126243,0.6801468924363192,0.36859113941023264,2.2358796818592835e-06,1.5349854983001201e-06,0.43177987464813555,0.609649085021531,0.4765613430562436,0.2500279793536904
2,0.5648082895735991,0.80386456014556,0.6318518439482749,0.34107465811077475,0.2735854597852923,0.3938443675956429,0.4105371835665971,0.5878563800554792,0.4593226359399321,0.24261982063001172,0.18964292875891842,0.2751910119502897
2,0.5491245805334501,0.7983757039151232,0.6290251629014043,0.32872954739826943,0.25850111868882686,0.3729282747433453,0.3919219084597459,0.5756989744213632,0.45290775043687187,0.23553724130808315,0.18707346085340268,0.2650137822078607
4,1.9115329981450754e-06,2.214082385670558e-06,0.5611795261581848,0.8056817523763031,0.6253514482603718,0.3212526425059149,1.5249403316143675e-06,1.5784905473972059e-06,0.41004480484106676,0.5878978577037224,0.45396476111111506,0.2350017691883077
2,0.6028702028579981,0.8645532916438909,0.6709587863981977,0.3479568667498332,0.267387258747734,0.39267169048816897,0.42797671144860605,0.6118885173567793,0.473622480948678,0.24861556562906229,0.19073253873300489,0.28113575139384817
4,2.692190109608071e-06,3.3734230145555304e-06,0.564170362571242,0.8128935914609213,0.6360067639622798,0.3365146092862461,2.692965050351605e-06,2.546374098074744e-06,0.4066942299126225,0.5823950051436616,0.45073927533001557,0.2386765024222836
1,0.6398006177065163,0.32649540576899294,0.2584270364101503,0.3759302866002853,2.7574325414472836e-06,1.5949034035917657e-06,0.45363554927777583,0.22915035615256127,0.1782880280974916,0.2600840369273013,1.668199923119994e-06,1.2112262030050333e-06
2,0.5974179977258922,0.8441152174711753,0.650452910445726,0.3428824128591744,0.2550655618002808,0.38342974568161586,0.41832018407521965,0.6047560363713654,0.46552778955826823,0.2412888314126042,0.1794105449529262,0.26687594458192193
