,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
mean,0.4556669128297303,0.4929795239857393,0.5744258604297398,0.6458691131185561,0.4431687847524317,0.44642366019117796,0.3238110241347215,0.35017545429683933,0.407808907846818,0.45709457916819585,0.3137753195107093,0.3159554980696564
std,0.1676061908110302,0.2064357324147887,0.15599594405655798,0.16323520212757217,0.33251661235645835,0.3464097378721477,0.12348537313566772,0.15082188738919036,0.11773450214245897,0.11521231308563237,0.23533106895066133,0.24501953884289285
min,1.4087079849545461e-06,1.5211776781032153e-06,1.903371457672478e-06,1.5441805900043384e-06,1.3539320771907345e-06,1.2924694306777701e-06,1.2480980703651637e-06,1.0930726329814287e-06,1.2066413725637861e-06,1.0388526591934592e-06,9.777388406415066e-07,9.240702709496975e-07
25%,0.4725159771133547,0.43726213761610555,0.5120411545342433,0.662158800020564,3.465978723930738e-06,2.583947870998768e-06,0.33805663990556334,0.3117364889458455,0.3636179358498355,0.47268280061829027,2.7904947133304483e-06,1.8003903663123025e-06
50%,0.4955274011817487,0.45898583614020416,0.5362718177873183,0.6947732105890239,0.6840907920930601,0.7005790123856788,0.3492694742667852,0.32272036068800525,0.37776625308688605,0.49099758047557385,0.4932178601279086,0.4958426250814408
75%,0.5193272235500737,0.674150359344374,0.7145423327700198,0.7240033095027644,0.7275857157911125,0.7340188974573362,0.3682086616980303,0.4786795061284761,0.509563953762507,0.5157367225895669,0.5152119262725496,0.5199833441506317
max,0.7685092613625759,0.9258489772650933,1.0080068613272843,0.7920305556850153,0.8011458135818419,0.7908108692383797,1.1379229061391642,1.2372292072980646,1.3779678335537313,0.5688609201198916,0.5752777222612024,0.5717826888511648
