max_ch,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
3,0.025147384070094956,0.13348252716738374,0.17766965108189273,0.10933328398581653,0.028237541204996237,0.056579535294741315,0.021351252404572866,0.11643569002415931,0.15591193935961803,0.0958257374186409,0.024651335127065382,0.048760375856397586
3,0.011581373703775075,0.03974997147056147,0.05352327590102499,0.032142028008005495,0.009042349541115154,0.019468588114791817,0.009864107102177581,0.035823687341144925,0.0473513864929004,0.02908618959698457,0.00845122560651104,0.01735921508789394
1,0.025164479484436522,0.017528051734556703,0.007214369551814244,0.004399083350017089,0.0010440437165318548,0.0013941442711661357,0.023326677442835682,0.016654572827960172,0.006859409577999572,0.0035175600911660316,0.0009300646692645782,0.0012422486149137081
3,0.0074354632088048656,0.0076277010997097185,0.0087807795323997,0.006248993567514851,0.0036298721719645556,0.008754536115672668,0.005821150290525216,0.006465376768821275,0.0071424964466425605,0.004626999552252822,0.0028830583806957644,0.006114680689410396
1,0.007327814863406752,0.005985258787468376,0.006604226682669562,0.004550794893646356,0.004285011764493645,0.007041958643030892,0.006463249585274815,0.004395083029493125,0.00425582734050247,0.0029826909083343293,0.0031881613356410316,0.006631961475545889
1,0.007520119500884139,0.005627370890729288,0.005197940682746048,0.0032598408022705447,0.003741248928714436,0.0069720635624405105,0.004888899751845715,0.003446601409294058,0.0037216231963302375,0.0026598484606924068,0.0026643215518052346,0.005749374478867039
1,0.007136217541961401,0.004475606756652239,0.004177368128631267,0.0029953992735381133,0.002959989805638123,0.007007907139140666,0.00535509995659743,0.0037052302962917627,0.0035974166601816225,0.0027186531444549403,0.0026767429154513373,0.005372085653778643
1,0.007266665728202229,0.0054884810863589425,0.005484292275642346,0.0030110588912219682,2.2561347270541667e-06,4.756188701499691e-06,0.005076013490519728,0.004123683315891664,0.0037604759856729878,0.002048234592823802,1.69979595025494e-06,4.321762971704535e-06
6,0.006842953786718898,0.004781596742484142,0.004079113683770926,0.0038374829786319096,0.00365322742823886,0.008582711096871769,0.004850237565585473,0.003690462419963123,0.003026929146547171,0.0029157009413366174,0.0027140488775955636,0.005635664328594934
1,0.00887817146976347,0.005151241212481728,0.004510924368616967,0.0035927155832293166,0.0037966809952470343,0.007674031528473068,0.00714419751617252,0.0043801450703767056,0.003773084976758444,0.0027370307639733604,0.003409976268578445,0.00646879199884748
1,0.006101442847690427,0.004845660018259508,0.005493936176926531,0.002770714484171457,4.8920859394675555e-06,5.011023485912367e-06,0.004689914961023551,0.003881525920005526,0.003867649480905322,0.0020758308484841634,3.5584821779100085e-06,3.7779580757482043e-06
1,0.006268280358525316,0.005279984866545957,0.004844605363412935,0.00277788031843598,4.778493202392844e-06,4.11162618239113e-06,0.005083998101656876,0.004216853051211775,0.0036796351258368554,0.00206185051901318,3.384089583498605e-06,3.0657082309309724e-06
1,0.008337538949421235,0.005321385988633225,0.004767085255694673,0.00409277925056521,0.0037329182378053553,0.005852202591674432,0.005612144618398844,0.0038411237928197514,0.003305573987070844,0.002851997582465264,0.00272379215109349,0.004674470008909566
1,0.006428706661127981,0.004835531045749611,0.0049985786350608356,0.00302895000030557,2.84969703574122e-06,5.522437105388399e-06,0.004488199216998213,0.004036061134809374,0.003907438290423057,0.0020568915256025107,2.252241969614304e-06,3.2194276187475325e-06
1,0.006873458322633841,0.004316969782339043,0.004375441966176193,0.003462707111774381,0.002972599728026097,0.00683297169138014,0.005216259369961036,0.0031068639426274,0.003221176624884255,0.002566487795676631,0.0028071721598769287,0.0059539332266030556
6,0.006133203130290462,0.004068656493805893,0.0046614208897757855,0.002974659200197924,0.0036128831978427204,0.007195086567062905,0.005067616632761244,0.003289457903773294,0.003283823438893891,0.001959093166098287,0.0027957555637493628,0.004688432602529272
