,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
mean,0.6603444983114839,0.5782477362274413,0.43103074254259843,0.22413260819068984,0.12800818034263103,0.35642483071738373,0.46689098944992286,0.4052442452757449,0.30399606308766003,0.1573444179500132,0.09065601239708021,0.2524788413378928
std,0.2840889196159948,0.3786474198316736,0.1877782499152044,0.13390742321015062,0.11710640981963683,0.2588942144987597,0.20078670687696032,0.24309697401154046,0.12816200635184138,0.08990477779214621,0.08308973484683813,0.1826639462900046
min,3.712185965423422e-06,2.3135307741677134e-06,3.052898008330652e-06,1.6353382605874903e-06,1.5412619567059654e-06,3.1038907533470047e-06,2.7838606430799305e-06,1.632010655554471e-06,2.2876053459229603e-06,1.202165553146982e-06,1.109674242487506e-06,2.3117411410078824e-06
25%,0.7415237325864925,0.2780881436938919,0.18748982334853048,0.16603087512732304,6.752578164663585e-06,8.634785220309929e-06,0.5292091828302925,0.19643917502344715,0.13179533471046187,0.11808097592847164,5.490952015934578e-06,6.7207980221717875e-06
50%,0.7693038192042471,0.8285585702625871,0.5342028005287855,0.18034845025812804,0.11364335358263633,0.45676444420705875,0.5454421882285168,0.5913221213629728,0.3806545854279072,0.12651143152410746,0.08063471564706531,0.3245902141698894
75%,0.7914246301254787,0.8672617460424525,0.5550164972370895,0.20649990486524805,0.1260367866230608,0.48317501376975414,0.5575982492647117,0.613157730295515,0.39155999522807344,0.14578714586916336,0.0886527204061299,0.34181969988258853
max,1.100116142891438,4.200569012795282,1.5403196785263795,1.1927199557320178,0.4712087292636039,1.2501114394838386,0.7877967643583871,0.9211963945066112,0.48013269916121093,0.45546523245924597,0.3695464966295487,0.8851178544368052
