,pe11,pe12,pe13,pe14,pe15,pe16,pe11avg,pe12avg,pe13avg,pe14avg,pe15avg,pe16avg
count,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
mean,7.323175648731501,8.642373742859343,16.099467603841788,29.594759847235817,21.162390934501964,9.038222884025949,5.1819169301151,6.115152319010411,11.393949037100557,20.941344236226936,14.973679995724446,6.395084188713291
std,0.2492895593809443,0.2835825854286971,0.5276325492515496,0.9933723638849049,0.7436723959870192,0.3107066040765513,0.1504738756586523,0.16671911414844529,0.3124770923808685,0.5951770702745158,0.45711844930181844,0.1908409137467129
min,6.682383626228128,7.915292523422581,14.870789522024634,27.202355696254354,19.43419059140829,8.263588489839366,4.7925391527986765,5.6937374926376,10.655280864006526,19.501162209992554,13.881442493103979,5.926779893970822
25%,7.151656788986756,8.475010021230652,15.745350113687735,28.917286466958227,20.634458341701706,8.835150052645712,5.083997006517142,5.995857189572377,11.172007021427088,20.515913832679406,14.633076962588493,6.268108442600109
50%,7.319848491042757,8.632061133199485,16.091979999291755,29.56099586475827,21.19862906641564,9.033531213967809,5.196879996053516,6.128940559475617,11.40746685035727,20.988873348962503,14.97976173236243,6.408839064863809
75%,7.535543880281121,8.845059848834522,16.468157099494423,30.294446040344454,21.685709079159757,9.26227501630105,5.289340660290957,6.234136688293749,11.609605572019998,21.342447112233735,15.28638704681483,6.531926983469875
max,7.873923404645275,9.219164682750685,17.320676655224005,31.811823449783127,22.900370894123,9.68229574761456,5.4709709448736294,6.460461261730477,12.089948464545493,22.265231175830866,15.9758306460308,6.75651921153899
